Date - Heure;Date;Heure;Consommation (MW);Prévision J-1 (MW);Prévision J (MW);Fioul (MW);Charbon (MW);Gaz (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Taux de CO2 (g/kWh);Fioul - TAC (MW);Fioul - Cogénération (MW);Fioul - Autres (MW);Gaz - TAC (MW);Gaz - Cogénération (MW);Gaz - CCG (MW);Gaz - Autres (MW);Hydraulique - Fil de l'eau + éclusée (MW);Hydraulique - Lacs (MW);Hydraulique - STEP turbinage (MW);Bioénergies - Déchets (MW);Bioénergies - Biomasse (MW);Bioénergies - Biogaz (MW)
2022-09-23T22:45:00+02:00;2022-09-23;22:45;44947.0;43850.0;44450.0;134.0;30.0;4208.0;26735.0;1336.0;0.0;3114.0;-67.0;1054.0;8403.0;67.0;2.0;19.0;113.0;146.0;656.0;3406.0;0.0;1970.0;113.0;1031.0;136.0;637.0;281.0
2022-09-24T01:00:00+02:00;2022-09-24;01:00;39094.0;38200.0;39200.0;134.0;25.0;3826.0;24142.0;1486.0;0.0;3543.0;-9.0;1047.0;4900.0;67.0;2.0;19.0;113.0;0.0;656.0;3172.0;0.0;2039.0;475.0;1029.0;137.0;631.0;281.0
2022-09-24T05:30:00+02:00;2022-09-24;05:30;34104.0;33200.0;34200.0;134.0;27.0;3849.0;26282.0;1357.0;0.0;1885.0;-2587.0;1060.0;2097.0;72.0;2.0;19.0;113.0;0.0;663.0;3187.0;0.0;1648.0;236.0;1.0;148.0;629.0;281.0
2022-09-24T06:15:00+02:00;2022-09-24;06:15;35519.0;34300.0;35150.0;134.0;28.0;3888.0;26440.0;1460.0;0.0;2285.0;-2469.0;1065.0;2688.0;71.0;2.0;19.0;113.0;0.0;661.0;3228.0;0.0;1827.0;456.0;2.0;149.0;631.0;281.0
2022-09-24T07:30:00+02:00;2022-09-24;07:30;37071.0;36100.0;37100.0;134.0;27.0;3793.0;26224.0;1364.0;195.0;2795.0;-792.0;1050.0;2281.0;65.0;2.0;19.0;113.0;0.0;663.0;3131.0;0.0;1879.0;673.0;243.0;144.0;625.0;281.0
2022-09-24T07:45:00+02:00;2022-09-24;07:45;37043.0;36550.0;37450.0;134.0;27.0;3789.0;26310.0;1367.0;200.0;2794.0;-815.0;1057.0;2180.0;65.0;2.0;19.0;113.0;0.0;659.0;3132.0;0.0;1899.0;631.0;264.0;144.0;630.0;281.0
2022-09-24T08:00:00+02:00;2022-09-24;08:00;37747.0;37000.0;37800.0;134.0;28.0;3747.0;26265.0;1403.0;213.0;2863.0;-819.0;1059.0;2854.0;65.0;2.0;19.0;113.0;0.0;659.0;3089.0;0.0;1881.0;617.0;365.0;147.0;632.0;281.0
2022-09-24T08:30:00+02:00;2022-09-24;08:30;39142.0;38300.0;39100.0;133.0;27.0;3837.0;26364.0;1430.0;496.0;2945.0;-57.0;1052.0;2915.0;63.0;1.0;19.0;113.0;0.0;663.0;3175.0;0.0;1949.0;729.0;267.0;140.0;636.0;281.0
2022-09-24T09:30:00+02:00;2022-09-24;09:30;41675.0;41000.0;41700.0;134.0;27.0;3907.0;26473.0;1261.0;1454.0;3993.0;-57.0;1013.0;3470.0;60.0;2.0;19.0;113.0;0.0;662.0;3246.0;0.0;1977.0;939.0;1077.0;124.0;608.0;281.0
2022-09-24T10:00:00+02:00;2022-09-24;10:00;42605.0;41800.0;42700.0;134.0;26.0;3874.0;26573.0;1167.0;2182.0;3822.0;0.0;1024.0;3803.0;59.0;2.0;19.0;113.0;0.0;660.0;3215.0;0.0;2004.0;972.0;846.0;137.0;607.0;281.0
2022-09-24T10:45:00+02:00;2022-09-24;10:45;43308.0;42750.0;43400.0;134.0;27.0;3809.0;26431.0;1138.0;3351.0;3548.0;-173.0;1029.0;4014.0;58.0;2.0;19.0;113.0;0.0;659.0;3151.0;0.0;2191.0;925.0;432.0;141.0;607.0;281.0
2022-09-24T13:30:00+02:00;2022-09-24;13:30;44105.0;43600.0;44100.0;134.0;24.0;3749.0;26051.0;1497.0;4948.0;2864.0;-173.0;1057.0;3954.0;56.0;2.0;19.0;113.0;0.0;647.0;3103.0;0.0;2174.0;456.0;234.0;142.0;634.0;281.0
2022-09-24T15:30:00+02:00;2022-09-24;15:30;40597.0;40500.0;40800.0;134.0;26.0;3799.0;26095.0;2086.0;4257.0;2039.0;-1665.0;1042.0;2784.0;60.0;2.0;19.0;113.0;0.0;650.0;3151.0;0.0;1602.0;346.0;91.0;138.0;620.0;281.0
2022-09-24T16:00:00+02:00;2022-09-24;16:00;40190.0;39900.0;40200.0;134.0;26.0;3770.0;25967.0;2278.0;4039.0;1986.0;-1669.0;1033.0;2626.0;60.0;2.0;19.0;113.0;0.0;643.0;3128.0;0.0;1547.0;359.0;80.0;133.0;619.0;281.0
2022-09-24T19:45:00+02:00;2022-09-24;19:45;43283.0;43200.0;43600.0;134.0;28.0;3809.0;26714.0;3047.0;250.0;4810.0;-8.0;1046.0;3453.0;57.0;2.0;19.0;113.0;0.0;653.0;3157.0;0.0;2298.0;1191.0;1321.0;134.0;631.0;281.0
2022-09-24T20:45:00+02:00;2022-09-24;20:45;42403.0;42900.0;43250.0;134.0;28.0;3619.0;26425.0;3215.0;182.0;3730.0;-63.0;1061.0;4072.0;58.0;2.0;19.0;113.0;0.0;661.0;2960.0;0.0;2200.0;721.0;809.0;148.0;632.0;281.0
2022-09-24T22:30:00+02:00;2022-09-24;22:30;40358.0;40500.0;40700.0;134.0;27.0;3650.0;26372.0;3079.0;0.0;3013.0;-9.0;1060.0;3032.0;59.0;2.0;19.0;113.0;0.0;591.0;3061.0;0.0;1903.0;391.0;719.0;145.0;634.0;281.0
2022-09-25T01:15:00+02:00;2022-09-25;01:15;37342.0;37350.0;37150.0;127.0;31.0;3637.0;26133.0;3177.0;0.0;2858.0;-1473.0;1060.0;1792.0;62.0;1.0;13.0;113.0;0.0;570.0;3069.0;0.0;2069.0;434.0;355.0;151.0;632.0;281.0
2022-09-25T01:45:00+02:00;2022-09-25;01:45;36626.0;37250.0;36950.0;127.0;31.0;3635.0;26131.0;2945.0;0.0;2804.0;-1958.0;1067.0;1844.0;63.0;1.0;13.0;113.0;0.0;569.0;3067.0;0.0;2062.0;387.0;355.0;156.0;632.0;281.0
2022-09-25T02:00:00+02:00;2022-09-25;02:00;36062.0;37100.0;36700.0;128.0;31.0;3614.0;26174.0;2929.0;0.0;2751.0;-1955.0;1066.0;1324.0;63.0;2.0;13.0;113.0;0.0;576.0;3039.0;0.0;2068.0;351.0;332.0;149.0;634.0;281.0
2022-09-25T02:15:00+02:00;2022-09-25;02:15;36238.0;36400.0;36000.0;128.0;30.0;3864.0;26726.0;2879.0;0.0;2432.0;-1957.0;1066.0;1070.0;65.0;2.0;13.0;113.0;0.0;568.0;3298.0;0.0;2028.0;264.0;140.0;152.0;633.0;281.0
2022-09-25T04:15:00+02:00;2022-09-25;04:15;32176.0;32750.0;32250.0;127.0;30.0;3576.0;26403.0;3076.0;0.0;1895.0;-3344.0;1049.0;-636.0;66.0;1.0;13.0;113.0;0.0;557.0;3021.0;0.0;1628.0;267.0;0.0;139.0;631.0;281.0
2022-09-25T05:30:00+02:00;2022-09-25;05:30;32097.0;32600.0;32100.0;128.0;30.0;3719.0;26543.0;3202.0;0.0;1999.0;-3195.0;1051.0;-1380.0;67.0;2.0;13.0;113.0;0.0;569.0;3152.0;0.0;1664.0;335.0;0.0;143.0;627.0;281.0
2022-09-25T07:00:00+02:00;2022-09-25;07:00;33525.0;33900.0;33600.0;128.0;31.0;3859.0;26658.0;2951.0;184.0;2178.0;-2885.0;1049.0;-628.0;68.0;2.0;13.0;113.0;0.0;571.0;3289.0;0.0;1794.0;384.0;0.0;140.0;632.0;281.0
2022-09-25T07:15:00+02:00;2022-09-25;07:15;33925.0;34050.0;33750.0;128.0;30.0;3725.0;26302.0;2975.0;190.0;2189.0;-2772.0;1046.0;112.0;66.0;2.0;13.0;113.0;0.0;574.0;3152.0;0.0;1816.0;373.0;0.0;139.0;627.0;281.0
2022-09-25T09:30:00+02:00;2022-09-25;09:30;38250.0;38100.0;38300.0;127.0;33.0;3687.0;26847.0;2349.0;2231.0;2857.0;-1570.0;1037.0;652.0;59.0;1.0;13.0;113.0;0.0;599.0;3089.0;0.0;1942.0;816.0;99.0;129.0;631.0;281.0
2022-09-25T10:45:00+02:00;2022-09-25;10:45;40757.0;40250.0;40800.0;127.0;33.0;3710.0;26997.0;2149.0;4537.0;2772.0;-1781.0;1030.0;1183.0;56.0;1.0;13.0;113.0;0.0;599.0;3112.0;0.0;1761.0;832.0;179.0;126.0;629.0;281.0
2022-09-25T11:00:00+02:00;2022-09-25;11:00;41107.0;40600.0;41100.0;127.0;33.0;3691.0;27010.0;2048.0;4978.0;2785.0;-1796.0;1041.0;1190.0;56.0;1.0;13.0;113.0;0.0;604.0;3088.0;0.0;1822.0;800.0;163.0;131.0;632.0;281.0
2022-09-25T11:45:00+02:00;2022-09-25;11:45;42102.0;42400.0;42750.0;127.0;30.0;3721.0;26970.0;2146.0;5904.0;2571.0;-1997.0;1043.0;1587.0;55.0;1.0;13.0;113.0;0.0;624.0;3099.0;0.0;1931.0;638.0;2.0;132.0;634.0;281.0
2022-09-25T12:30:00+02:00;2022-09-25;12:30;43921.0;43500.0;43500.0;128.0;30.0;3739.0;26865.0;2343.0;6415.0;2708.0;-2190.0;1034.0;2849.0;55.0;2.0;13.0;113.0;0.0;636.0;3104.0;0.0;1992.0;713.0;3.0;127.0;632.0;281.0
2022-09-25T13:15:00+02:00;2022-09-25;13:15;43045.0;43550.0;43600.0;128.0;29.0;3798.0;27212.0;2440.0;6612.0;2592.0;-1818.0;1045.0;1007.0;54.0;2.0;13.0;113.0;0.0;631.0;3168.0;0.0;1990.0;600.0;2.0;126.0;635.0;281.0
2022-09-25T14:00:00+02:00;2022-09-25;14:00;40498.0;40800.0;40500.0;128.0;29.0;3618.0;26835.0;2408.0;6620.0;2091.0;-2769.0;1041.0;497.0;55.0;2.0;13.0;113.0;0.0;610.0;3010.0;0.0;1804.0;287.0;0.0;129.0;630.0;281.0
2022-09-25T15:45:00+02:00;2022-09-25;15:45;37730.0;37850.0;37600.0;128.0;30.0;3646.0;27052.0;2498.0;5831.0;2277.0;-2628.0;1048.0;-2152.0;55.0;2.0;13.0;113.0;0.0;619.0;3028.0;0.0;1862.0;415.0;0.0;135.0;632.0;281.0
2022-09-25T19:45:00+02:00;2022-09-25;19:45;43349.0;43750.0;43400.0;128.0;32.0;4104.0;27291.0;2068.0;263.0;6076.0;0.0;1018.0;2369.0;58.0;2.0;13.0;113.0;148.0;654.0;3302.0;0.0;2363.0;1534.0;2179.0;139.0;600.0;281.0
2022-09-25T23:15:00+02:00;2022-09-25;23:15;40995.0;42800.0;42380.0;128.0;31.0;3990.0;26629.0;1535.0;0.0;3635.0;-67.0;1032.0;4082.0;63.0;2.0;13.0;113.0;136.0;665.0;3189.0;0.0;1930.0;1038.0;667.0;120.0;632.0;281.0
2022-09-26T00:00:00+02:00;2022-09-26;00:00;40516.0;40800.0;40100.0;128.0;29.0;3880.0;26560.0;1701.0;0.0;2729.0;-66.0;1027.0;4528.0;64.0;2.0;13.0;113.0;132.0;663.0;3085.0;0.0;1919.0;568.0;242.0;117.0;631.0;281.0
2022-09-26T00:45:00+02:00;2022-09-26;00:45;37559.0;38050.0;38200.0;127.0;30.0;2557.0;26452.0;1846.0;0.0;2499.0;-1368.0;1032.0;4384.0;52.0;1.0;13.0;113.0;0.0;630.0;1929.0;0.0;1936.0;304.0;259.0;122.0;633.0;281.0
2022-09-26T02:30:00+02:00;2022-09-26;02:30;35970.0;36500.0;36200.0;127.0;29.0;1630.0;26395.0;2202.0;0.0;2337.0;-2318.0;1030.0;4538.0;42.0;1.0;13.0;113.0;0.0;627.0;1005.0;0.0;1937.0;400.0;0.0;117.0;635.0;281.0
2022-09-26T03:00:00+02:00;2022-09-26;03:00;34490.0;35200.0;34800.0;128.0;29.0;1523.0;25903.0;2366.0;0.0;2340.0;-2918.0;1044.0;4075.0;42.0;2.0;13.0;113.0;0.0;630.0;895.0;0.0;1978.0;362.0;0.0;121.0;635.0;281.0
2022-09-26T04:00:00+02:00;2022-09-26;04:00;33317.0;34300.0;33600.0;127.0;29.0;1348.0;25163.0;3101.0;0.0;2080.0;-3022.0;1030.0;3461.0;40.0;1.0;13.0;113.0;0.0;625.0;725.0;0.0;1913.0;167.0;0.0;127.0;631.0;281.0
2022-09-26T04:45:00+02:00;2022-09-26;04:45;33514.0;34650.0;34000.0;127.0;31.0;1418.0;24866.0;3752.0;0.0;1975.0;-3051.0;1043.0;3353.0;41.0;1.0;13.0;113.0;0.0;626.0;793.0;0.0;1804.0;171.0;0.0;133.0;628.0;281.0
2022-09-26T05:00:00+02:00;2022-09-26;05:00;34090.0;35000.0;34300.0;127.0;31.0;1407.0;24797.0;3935.0;0.0;1990.0;-3052.0;1027.0;3828.0;41.0;1.0;13.0;113.0;0.0;628.0;780.0;0.0;1756.0;234.0;0.0;119.0;628.0;281.0
2022-09-26T07:00:00+02:00;2022-09-26;07:00;43697.0;44100.0;43700.0;127.0;30.0;4434.0;26148.0;5285.0;203.0;3586.0;0.0;1032.0;2852.0;62.0;1.0;13.0;113.0;141.0;668.0;3625.0;0.0;1935.0;981.0;670.0;129.0;627.0;281.0
2022-09-26T07:15:00+02:00;2022-09-26;07:15;45084.0;44950.0;44600.0;127.0;30.0;4418.0;26482.0;5598.0;209.0;3650.0;0.0;1030.0;3540.0;61.0;1.0;13.0;113.0;138.0;664.0;3616.0;0.0;1860.0;965.0;825.0;126.0;626.0;281.0
2022-09-26T07:30:00+02:00;2022-09-26;07:30;45483.0;45800.0;45500.0;127.0;29.0;4434.0;27047.0;5677.0;217.0;3699.0;0.0;1035.0;3218.0;60.0;1.0;13.0;113.0;137.0;670.0;3627.0;0.0;1856.0;1076.0;767.0;125.0;629.0;281.0
2022-09-26T08:30:00+02:00;2022-09-26;08:30;47116.0;47700.0;47100.0;128.0;30.0;4591.0;27231.0;6430.0;671.0;4683.0;0.0;1032.0;2320.0;58.0;2.0;13.0;113.0;137.0;664.0;3790.0;0.0;2052.0;1245.0;1386.0;126.0;624.0;281.0
2022-09-26T09:00:00+02:00;2022-09-26;09:00;47664.0;48400.0;47700.0;127.0;32.0;4554.0;27265.0;6811.0;1366.0;4278.0;-28.0;1026.0;2233.0;57.0;1.0;13.0;113.0;127.0;660.0;3767.0;0.0;1969.0;1037.0;1272.0;121.0;628.0;281.0
2022-09-26T09:15:00+02:00;2022-09-26;09:15;48158.0;48700.0;48150.0;128.0;32.0;4710.0;27389.0;6880.0;1762.0;4271.0;-41.0;1033.0;1994.0;58.0;2.0;13.0;113.0;145.0;661.0;3904.0;0.0;2092.0;1048.0;1131.0;121.0;621.0;281.0
2022-09-26T10:00:00+02:00;2022-09-26;10:00;48779.0;49500.0;49000.0;127.0;32.0;4430.0;27519.0;7468.0;3346.0;3178.0;-117.0;1013.0;1783.0;54.0;1.0;13.0;113.0;122.0;651.0;3657.0;0.0;2034.0;821.0;323.0;116.0;624.0;281.0
2022-09-26T13:30:00+02:00;2022-09-26;13:30;50145.0;50500.0;50200.0;127.0;35.0;4524.0;26485.0;11514.0;6416.0;2786.0;-1841.0;1006.0;-907.0;50.0;1.0;13.0;113.0;0.0;602.0;3924.0;0.0;1940.0;846.0;0.0;119.0;607.0;281.0
2022-09-26T13:45:00+02:00;2022-09-26;13:45;49445.0;50400.0;50100.0;126.0;36.0;4619.0;26525.0;11411.0;6207.0;2635.0;-2150.0;991.0;-955.0;52.0;0.0;13.0;113.0;0.0;606.0;4014.0;0.0;1930.0;705.0;0.0;103.0;607.0;281.0
2022-09-26T15:15:00+02:00;2022-09-26;15:15;48552.0;48750.0;48450.0;128.0;37.0;4501.0;25748.0;11339.0;5566.0;2768.0;-1895.0;990.0;-630.0;52.0;2.0;13.0;113.0;0.0;600.0;3903.0;0.0;2053.0;715.0;0.0;116.0;593.0;281.0
2022-09-26T15:30:00+02:00;2022-09-26;15:30;47906.0;48400.0;48100.0;127.0;37.0;4495.0;25753.0;11137.0;5380.0;2528.0;-2313.0;997.0;-235.0;53.0;1.0;13.0;113.0;0.0;604.0;3892.0;0.0;2008.0;520.0;0.0;120.0;597.0;281.0
2022-09-26T16:00:00+02:00;2022-09-26;16:00;47475.0;47800.0;47600.0;126.0;37.0;4706.0;25953.0;10864.0;4690.0;2525.0;-2580.0;994.0;160.0;56.0;0.0;13.0;113.0;0.0;603.0;4104.0;0.0;1964.0;561.0;0.0;117.0;596.0;281.0
2022-09-26T16:30:00+02:00;2022-09-26;16:30;46807.0;46800.0;46600.0;128.0;38.0;4678.0;25991.0;10651.0;4056.0;2457.0;-2386.0;984.0;210.0;56.0;2.0;13.0;113.0;0.0;603.0;4076.0;0.0;1933.0;524.0;0.0;105.0;597.0;281.0
2022-09-26T17:15:00+02:00;2022-09-26;17:15;46304.0;46150.0;46050.0;128.0;38.0;4603.0;26912.0;10017.0;3009.0;2423.0;-856.0;971.0;-941.0;55.0;2.0;13.0;113.0;0.0;610.0;3995.0;0.0;1770.0;651.0;2.0;115.0;581.0;281.0
2022-09-26T18:30:00+02:00;2022-09-26;18:30;47930.0;48100.0;48000.0;128.0;38.0;4550.0;27735.0;9306.0;1078.0;3561.0;0.0;1000.0;534.0;55.0;2.0;13.0;113.0;139.0;637.0;3774.0;0.0;1890.0;770.0;901.0;128.0;589.0;281.0
2022-09-26T19:00:00+02:00;2022-09-26;19:00;49657.0;50000.0;49800.0;128.0;38.0;4908.0;27954.0;9307.0;557.0;4723.0;0.0;1002.0;1040.0;56.0;2.0;13.0;113.0;151.0;639.0;4118.0;0.0;2131.0;1022.0;1570.0;126.0;594.0;281.0
2022-09-26T19:15:00+02:00;2022-09-26;19:15;50064.0;50200.0;50000.0;128.0;38.0;4750.0;27734.0;9223.0;365.0;4642.0;0.0;1005.0;2179.0;56.0;2.0;13.0;113.0;140.0;644.0;3966.0;0.0;2274.0;1104.0;1264.0;122.0;601.0;281.0
2022-09-26T19:45:00+02:00;2022-09-26;19:45;50216.0;50750.0;50550.0;128.0;38.0;4859.0;27820.0;8697.0;240.0;5672.0;0.0;996.0;1766.0;56.0;2.0;13.0;113.0;143.0;644.0;4072.0;0.0;2460.0;1303.0;1909.0;123.0;594.0;281.0
2022-09-26T20:30:00+02:00;2022-09-26;20:30;48617.0;50000.0;49800.0;127.0;38.0;4786.0;27557.0;7898.0;186.0;4578.0;0.0;995.0;2452.0;58.0;1.0;13.0;113.0;134.0;647.0;4005.0;0.0;2355.0;1064.0;1159.0;119.0;597.0;281.0
2022-09-26T23:15:00+02:00;2022-09-26;23:15;45153.0;46650.0;46450.0;124.0;39.0;4563.0;27099.0;6951.0;0.0;2416.0;-441.0;988.0;3414.0;62.0;0.0;13.0;113.0;135.0;626.0;3802.0;0.0;1848.0;483.0;85.0;112.0;594.0;281.0
2022-09-27T00:00:00+02:00;2022-09-27;00:00;43705.0;44100.0;43800.0;124.0;39.0;4202.0;26961.0;6475.0;0.0;2497.0;-895.0;999.0;3303.0;60.0;0.0;13.0;113.0;128.0;622.0;3452.0;0.0;1990.0;431.0;76.0;129.0;595.0;281.0
2022-09-27T01:15:00+02:00;2022-09-27;01:15;40183.0;40950.0;40250.0;128.0;42.0;3780.0;27438.0;6421.0;0.0;2943.0;-2103.0;996.0;538.0;57.0;2.0;13.0;113.0;0.0;620.0;3161.0;0.0;1935.0;706.0;302.0;126.0;592.0;281.0
2022-09-27T04:45:00+02:00;2022-09-27;04:45;36263.0;37150.0;36450.0;128.0;44.0;3058.0;27908.0;6051.0;0.0;2386.0;-2991.0;1006.0;-1327.0;52.0;2.0;13.0;113.0;0.0;616.0;2444.0;0.0;1912.0;474.0;0.0;132.0;593.0;281.0
2022-09-27T06:15:00+02:00;2022-09-27;06:15;41250.0;41900.0;41000.0;128.0;47.0;3554.0;28094.0;5746.0;0.0;2431.0;-2174.0;994.0;2430.0;55.0;2.0;13.0;113.0;140.0;613.0;2801.0;0.0;1855.0;575.0;1.0;118.0;594.0;281.0
2022-09-27T09:30:00+02:00;2022-09-27;09:30;49357.0;50900.0;49300.0;127.0;44.0;4874.0;28383.0;5905.0;1899.0;4732.0;0.0;970.0;2423.0;58.0;1.0;13.0;113.0;142.0;620.0;4112.0;0.0;2378.0;1121.0;1233.0;101.0;587.0;281.0
2022-09-27T10:00:00+02:00;2022-09-27;10:00;49585.0;51100.0;49600.0;128.0;46.0;4833.0;28380.0;5763.0;3077.0;4416.0;-40.0;975.0;2007.0;57.0;2.0;13.0;113.0;136.0;620.0;4077.0;0.0;2382.0;1053.0;981.0;111.0;583.0;281.0
2022-09-27T11:45:00+02:00;2022-09-27;11:45;50535.0;51800.0;50700.0;128.0;50.0;4940.0;28339.0;7616.0;4788.0;3249.0;-205.0;991.0;639.0;55.0;2.0;13.0;113.0;150.0;614.0;4176.0;0.0;2094.0;775.0;380.0;120.0;590.0;281.0
2022-09-27T13:30:00+02:00;2022-09-27;13:30;50080.0;50900.0;49800.0;127.0;50.0;4721.0;27893.0;8793.0;5386.0;3240.0;-206.0;968.0;-892.0;52.0;1.0;13.0;113.0;136.0;612.0;3973.0;0.0;2216.0;618.0;406.0;116.0;592.0;281.0
2022-09-27T14:15:00+02:00;2022-09-27;14:15;49277.0;50600.0;49500.0;127.0;50.0;4560.0;27962.0;8935.0;5541.0;2883.0;-612.0;1014.0;-1183.0;52.0;1.0;13.0;113.0;128.0;605.0;3827.0;0.0;2068.0;542.0;273.0;124.0;590.0;281.0
2022-09-27T15:15:00+02:00;2022-09-27;15:15;47791.0;49100.0;48000.0;128.0;48.0;4583.0;28010.0;8915.0;4916.0;2721.0;-606.0;962.0;-1886.0;52.0;2.0;13.0;113.0;139.0;611.0;3833.0;0.0;2157.0;562.0;2.0;106.0;590.0;281.0
2022-09-27T17:15:00+02:00;2022-09-27;17:15;46348.0;46900.0;45800.0;128.0;49.0;4669.0;28272.0;8384.0;2855.0;3248.0;-1014.0;972.0;-1215.0;55.0;2.0;13.0;113.0;143.0;608.0;3918.0;0.0;2198.0;586.0;464.0;99.0;592.0;281.0
2022-09-27T18:30:00+02:00;2022-09-27;18:30;47931.0;48600.0;47600.0;128.0;49.0;4736.0;28264.0;7884.0;1020.0;5050.0;0.0;978.0;-178.0;55.0;2.0;13.0;113.0;142.0;612.0;3982.0;0.0;2502.0;1127.0;1421.0;103.0;593.0;281.0
2022-09-27T19:45:00+02:00;2022-09-27;19:45;50710.0;51400.0;50550.0;128.0;46.0;4908.0;28319.0;7729.0;224.0;6828.0;0.0;996.0;1532.0;56.0;2.0;13.0;113.0;146.0;621.0;4141.0;0.0;2805.0;1695.0;2328.0;112.0;605.0;281.0
2022-09-27T20:00:00+02:00;2022-09-27;20:00;50752.0;51800.0;51000.0;127.0;47.0;4796.0;28146.0;7731.0;190.0;6876.0;0.0;977.0;1862.0;55.0;1.0;13.0;113.0;137.0;626.0;4033.0;0.0;2737.0;1511.0;2628.0;110.0;593.0;281.0
2022-09-27T22:00:00+02:00;2022-09-27;22:00;44706.0;45400.0;44600.0;124.0;45.0;3965.0;27668.0;8440.0;0.0;3121.0;-649.0;985.0;1007.0;53.0;0.0;13.0;113.0;120.0;607.0;3238.0;0.0;2233.0;837.0;51.0;113.0;590.0;281.0
2022-09-27T22:15:00+02:00;2022-09-27;22:15;44802.0;45550.0;44750.0;124.0;46.0;4231.0;27808.0;8482.0;0.0;3307.0;-678.0;988.0;494.0;55.0;0.0;13.0;113.0;134.0;605.0;3492.0;0.0;2245.0;962.0;100.0;111.0;596.0;281.0
2022-09-28T02:00:00+02:00;2022-09-28;02:00;39729.0;40100.0;40600.0;124.0;38.0;4237.0;27245.0;6822.0;0.0;3200.0;-2161.0;1006.0;-782.0;60.0;0.0;13.0;113.0;0.0;625.0;3613.0;0.0;2523.0;675.0;2.0;131.0;595.0;281.0
2022-09-28T03:00:00+02:00;2022-09-28;03:00;37724.0;37500.0;38100.0;127.0;42.0;4615.0;27419.0;6127.0;0.0;2755.0;-2572.0;1003.0;-1792.0;66.0;1.0;13.0;113.0;0.0;626.0;3990.0;0.0;2425.0;330.0;0.0;135.0;590.0;281.0
2022-09-28T03:30:00+02:00;2022-09-28;03:30;37189.0;36800.0;37400.0;127.0;43.0;4692.0;27630.0;5921.0;0.0;2754.0;-2551.0;1009.0;-2436.0;67.0;1.0;13.0;113.0;0.0;623.0;4071.0;0.0;2363.0;391.0;0.0;133.0;596.0;281.0
2022-09-28T03:45:00+02:00;2022-09-28;03:45;36703.0;36600.0;37000.0;127.0;43.0;4662.0;27552.0;5761.0;0.0;2740.0;-2558.0;1002.0;-2626.0;67.0;1.0;13.0;113.0;0.0;626.0;4038.0;0.0;2354.0;386.0;0.0;129.0;594.0;281.0
2022-09-28T06:45:00+02:00;2022-09-28;06:45;44183.0;43950.0;44350.0;127.0;39.0;4810.0;28040.0;4843.0;0.0;5942.0;0.0;994.0;-612.0;60.0;1.0;13.0;113.0;142.0;628.0;4040.0;0.0;2521.0;1449.0;1972.0;119.0;592.0;281.0
2022-09-28T08:30:00+02:00;2022-09-28;08:30;49518.0;48800.0;49500.0;128.0;40.0;4876.0;28117.0;4009.0;464.0;5739.0;0.0;1010.0;5135.0;62.0;2.0;13.0;113.0;139.0;629.0;4108.0;0.0;2963.0;906.0;1870.0;111.0;599.0;281.0
2022-09-28T09:00:00+02:00;2022-09-28;09:00;50085.0;49200.0;50100.0;128.0;37.0;4930.0;28135.0;4097.0;699.0;6129.0;0.0;1016.0;4914.0;61.0;2.0;13.0;113.0;148.0;627.0;4155.0;0.0;3132.0;890.0;2107.0;112.0;604.0;281.0
2022-09-28T09:15:00+02:00;2022-09-28;09:15;50574.0;49650.0;50700.0;128.0;37.0;4953.0;28162.0;4075.0;735.0;6569.0;0.0;1003.0;4912.0;60.0;2.0;13.0;113.0;149.0;629.0;4175.0;0.0;3202.0;1130.0;2237.0;113.0;608.0;281.0
2022-09-28T09:45:00+02:00;2022-09-28;09:45;51165.0;50150.0;51300.0;128.0;38.0;4940.0;28163.0;4083.0;1438.0;6850.0;0.0;974.0;4551.0;59.0;2.0;13.0;113.0;141.0;628.0;4171.0;0.0;3281.0;1114.0;2455.0;115.0;599.0;281.0
2022-09-28T11:45:00+02:00;2022-09-28;11:45;52456.0;51200.0;52250.0;128.0;41.0;4725.0;28118.0;3073.0;5093.0;5536.0;0.0;990.0;4752.0;56.0;2.0;13.0;113.0;150.0;616.0;3959.0;0.0;3253.0;1256.0;1027.0;110.0;599.0;281.0
2022-09-28T13:00:00+02:00;2022-09-28;13:00;52705.0;52200.0;53000.0;127.0;36.0;4666.0;28138.0;3098.0;5736.0;5095.0;0.0;991.0;4818.0;55.0;1.0;13.0;113.0;131.0;614.0;3921.0;0.0;3162.0;699.0;1234.0;112.0;598.0;281.0
2022-09-28T14:00:00+02:00;2022-09-28;14:00;51080.0;49900.0;50600.0;127.0;35.0;4583.0;27877.0;3166.0;5222.0;4760.0;0.0;1009.0;4301.0;56.0;1.0;13.0;113.0;122.0;614.0;3847.0;0.0;3186.0;877.0;697.0;112.0;597.0;281.0
2022-09-28T14:15:00+02:00;2022-09-28;14:15;50566.0;49750.0;50400.0;128.0;36.0;4890.0;28270.0;2765.0;4999.0;4637.0;0.0;1016.0;3825.0;59.0;2.0;13.0;113.0;146.0;619.0;4125.0;0.0;3233.0;960.0;444.0;112.0;603.0;281.0
